cliente_ID,desistencia,genero,idade_>=_65,tem_parceiro,tem_dependentes
0895-UADGO,No,Male,0,No,Yes
0897-FEGMU,Yes,Female,0,Yes,No
0898-XCGTF,No,Male,0,Yes,No
0899-LIIBW,No,Male,0,Yes,No
0899-WZRSD,No,Male,0,No,No
0902-RFHOF,No,Male,0,No,No
0902-XKXPN,No,Male,0,Yes,Yes
0906-QVPMS,No,Male,0,Yes,No
0907-HQNTS,No,Female,1,Yes,No
0909-SDHNU,No,Female,0,No,Yes
0909-SELIE,No,Male,0,Yes,No
0910-AJOHQ,,Female,0,No,No
0913-XWSCN,No,Male,0,Yes,Yes
0916-KNFAJ,No,Male,0,Yes,No
0916-QOFDP,No,Female,1,Yes,Yes
0917-EZOLA,Yes,Male,1,Yes,No
0921-OHLVP,No,Male,0,No,No
0923-PNFUB,Yes,Female,0,No,No
0924-BJCRC,No,Female,1,Yes,No
0925-VYDLG,Yes,Female,0,No,No
0927-CNGRH,No,Male,0,No,Yes
0927-LCSMG,Yes,Male,0,No,No
0928-JMXNP,No,Male,1,Yes,No
0928-XUTSN,No,Female,0,No,No
0929-HYQEW,No,Male,0,No,No
0929-PECLO,No,Female,1,No,No
0930-EHUZA,No,Female,0,No,No
0931-MHTEM,No,Female,0,No,No
0932-YIXYU,No,Female,0,No,No
0936-NQLJU,No,Female,0,Yes,No
0939-EREMR,No,Female,0,No,Yes
0939-YAPAF,Yes,Female,0,No,No
0940-OUQEC,Yes,Male,0,No,No
0942-KOWSM,No,Female,0,Yes,Yes
0943-ZQPXH,No,Male,0,Yes,Yes
0945-TSONX,No,Female,0,Yes,Yes
0946-CLJTI,Yes,Male,1,Yes,No
0946-FKYTX,No,Male,0,No,No
0947-IDHRQ,Yes,Female,0,No,No
0947-MUGVO,Yes,Male,1,Yes,No
0950-TZGED,,Male,0,No,No
0952-KMEEH,Yes,Male,0,No,No
0953-LGOVU,No,Male,0,Yes,Yes
0956-ACVZC,No,Female,0,No,No
0956-SYCWG,No,Female,0,No,No
0958-YHXGP,No,Female,0,No,No
0959-WHOKV,No,Male,0,No,No
0960-HUWBM,No,Male,0,Yes,Yes
0961-ZWLVI,No,Male,0,No,Yes
0962-CQPWQ,No,Female,0,Yes,Yes
0963-ZBDRN,Yes,Male,0,No,No
0967-BMLBD,No,Female,0,Yes,Yes
0968-FTNYZ,,Female,0,No,Yes
0968-GSIKN,Yes,Female,0,No,No
0969-RGKCU,No,Male,0,Yes,Yes
0970-ETWGE,Yes,Male,0,No,No
0970-QXPXW,No,Female,0,No,No
0971-QIFJK,No,Female,0,Yes,No
0973-KYVNF,No,Female,0,Yes,Yes
0975-UYDTX,No,Female,0,Yes,No
0975-VOOVL,No,Female,0,No,No
0979-MOZQI,No,Male,0,Yes,No
0979-PHULV,Yes,Male,0,Yes,Yes
0980-FEXWF,No,Male,0,Yes,Yes
0980-PVMRC,No,Female,0,Yes,Yes
0983-TATYJ,No,Female,0,Yes,No
0988-AADSA,No,Female,0,Yes,Yes
0988-JRWWP,No,Female,0,No,No
0991-BRRFB,Yes,Male,0,No,No
0993-OSGPT,No,Female,1,Yes,No
0997-YTLNY,No,Female,0,No,Yes
0999-QXNSA,No,Male,1,No,Yes
1000-AJSLD,Yes,Male,0,No,No
1004-NOZNR,No,Male,1,No,Yes
1009-IRMNA,Yes,Female,0,No,No
1010-DIAUQ,Yes,Male,0,No,No
1013-QCWAM,No,Female,1,Yes,No
1015-JPFYW,No,Male,0,No,Yes
1015-OWJKI,No,Male,0,No,No
1016-DJTSV,No,Male,1,No,No
1017-FBQMM,No,Female,0,Yes,Yes
1020-JPQOW,No,Female,0,Yes,No
1022-RKXDR,No,Female,0,No,No
1023-BQXZE,No,Male,0,No,No
1024-GUALD,Yes,Female,0,Yes,No
1024-KPRBB,No,Female,0,No,No
1024-VRZHF,Yes,Male,0,Yes,No
1025-FALIX,No,Female,0,No,No
1027-LKKQQ,No,Female,0,Yes,Yes
1028-FFNJK,No,Male,1,Yes,No
1029-QFBEN,Yes,Male,0,No,No
1031-IIDEO,Yes,Female,0,No,No
1032-MAELW,No,Female,0,Yes,Yes
1035-IPQPU,No,Female,1,Yes,No
1036-GUDCL,No,Male,0,Yes,Yes
1038-RQOST,No,Male,0,Yes,Yes
1038-ZAGBI,Yes,Female,0,Yes,Yes
1041-RXHRA,Yes,Female,0,No,No
1042-HFUCW,No,Female,0,No,Yes
1043-UXOVO,No,Female,0,No,No
1043-YCUTE,Yes,Male,0,Yes,No
1045-LTCYT,No,Female,0,Yes,Yes
1047-NNCBF,No,Male,0,No,No
1047-RNXZV,No,Male,0,No,No
1049-FYSYG,No,Female,0,Yes,No
1051-EQPZR,No,Female,0,Yes,Yes
1051-GEJLJ,No,Female,0,No,No
1052-QJIBV,No,Female,0,Yes,Yes
1053-MXTTK,No,Female,0,Yes,Yes
1057-FOGLZ,No,Female,0,No,No
1058-CIYUA,,Female,1,Yes,No
1060-ENTOF,No,Female,1,Yes,No
1061-PNTHC,No,Female,0,Yes,Yes
1062-LHZOD,Yes,Male,0,Yes,Yes
1063-DHQJF,No,Male,0,Yes,Yes
1064-FBXNK,No,Male,0,Yes,Yes
1066-JKSGK,Yes,Male,0,No,No
1069-QJOEE,No,Male,0,Yes,Yes
1069-XAIEM,Yes,Female,1,No,No
1073-XXCZD,No,Male,0,Yes,No
1074-AMIOH,No,Female,0,Yes,Yes
1074-WVEVG,No,Female,0,Yes,No
1075-BGWOH,Yes,Male,1,Yes,No
1077-HUUJM,No,Female,0,No,Yes
1078-TDCRN,No,Female,1,Yes,No
1080-BWSYE,No,Male,1,Yes,No
1084-MNSMJ,No,Female,0,Yes,Yes
1084-UQCHV,Yes,Male,0,No,Yes
1085-LDWAM,No,Female,0,Yes,Yes
1086-LXKFY,Yes,Female,0,Yes,Yes
1087-GRUYI,No,Male,0,Yes,No
1087-UDSIH,Yes,Female,0,No,No
1088-AUUZZ,No,Male,0,Yes,Yes
1088-CNNKB,No,Male,0,Yes,No
1089-HDMKP,No,Male,1,No,Yes
1089-XZWHH,No,Female,0,Yes,Yes
1090-ESELR,No,Male,0,Yes,Yes
1090-PYKCI,No,Female,0,Yes,Yes
1091-SOZGA,No,Female,0,Yes,Yes
1092-GANHU,Yes,Male,0,No,No
1092-WPIVQ,No,Female,0,Yes,Yes
1093-YSWCA,No,Male,0,No,No
1094-BKOSX,No,Female,0,Yes,Yes
1095-JUDTC,Yes,Female,1,No,No
1095-WGNGG,No,Female,0,Yes,No
1096-ADRUX,No,Female,0,Yes,Yes
1097-FSPVW,No,Female,0,No,No
1098-KFQEC,No,Female,0,Yes,Yes
1098-TDVUQ,No,Female,0,No,No
1099-BTKWT,No,Female,0,Yes,No
1099-GODLO,No,Female,0,Yes,Yes
1100-DDVRV,No,Male,0,Yes,No
1101-SSWAG,No,Female,0,Yes,No
1104-FEJAM,No,Male,0,Yes,Yes
1104-TNLZA,No,Male,1,Yes,No
1106-HRLKZ,No,Male,0,Yes,Yes
1110-KYLGQ,No,Female,0,No,No
1112-CUNAO,Yes,Female,1,No,No
1113-IUJYX,Yes,Female,0,Yes,No
1114-CENIM,Yes,Male,0,No,Yes
1116-DXXDF,No,Male,0,No,No
1116-FRYVH,No,Female,0,Yes,Yes
1119-VJAQV,,Male,1,Yes,No
1120-BMWUB,Yes,Female,0,No,No
1121-QSIVB,No,Female,0,No,Yes
1122-JWTJW,Yes,Male,0,Yes,Yes
1122-YJBCS,No,Male,0,Yes,No
1125-SNVCK,No,Female,1,No,No
1131-ALZWV,No,Female,0,No,No
1131-QQZEB,No,Male,1,Yes,No
1131-SUEKT,No,Male,0,Yes,Yes
1133-KXCGE,No,Female,0,No,No
1134-YWTYF,No,Male,0,Yes,No
1135-HIORI,No,Female,0,Yes,Yes
1135-LMECX,No,Female,0,No,No
1136-XGEQU,No,Female,0,Yes,Yes
1137-DGOWI,No,Female,0,Yes,No
1139-WUOAH,No,Male,0,No,No
1140-UKVZG,No,Female,0,No,No
1142-IHLOO,No,Female,0,No,No
1142-WACZW,Yes,Male,0,No,No
1143-NMNQJ,Yes,Female,0,No,No
1150-FTQGN,No,Female,0,Yes,Yes
1150-WFARN,Yes,Female,0,Yes,Yes
1153-GNOLC,No,Male,0,No,No
1154-HYWWO,No,Male,0,No,No
1156-ZFYDO,No,Female,0,No,No
1157-BQCUW,Yes,Male,0,No,No
1159-WFSGR,No,Female,0,Yes,Yes
1162-ECVII,No,Male,1,Yes,No
1163-ONYEY,No,Male,0,Yes,Yes
1163-VIPRI,No,Female,0,Yes,Yes
1166-PQLGG,No,Female,0,Yes,Yes
1167-OYZJF,No,Female,1,Yes,No
1169-SAOCL,No,Male,0,No,No
1169-WCVAK,No,Male,0,Yes,No
1170-SASML,No,Female,0,Yes,No
1171-TYKUR,No,Male,0,Yes,No
1172-VIYBP,No,Male,0,Yes,Yes
1173-NOEYG,No,Female,0,Yes,No
1173-XZPYF,No,Female,0,No,No
1174-FGIFN,No,Female,0,Yes,Yes
1177-XZBJL,No,Male,0,Yes,Yes
1178-PZGAB,No,Female,0,No,No
1179-INLAT,No,Male,0,No,No
1183-CANVH,No,Female,0,Yes,No
1184-PJVDB,Yes,Male,0,Yes,No
1187-WILMM,No,Male,0,Yes,Yes
1193-RTSLK,Yes,Female,0,No,No
1194-BHJYC,No,Male,0,Yes,No
1194-HVAIF,No,Female,0,Yes,No
1194-SPVSP,No,Male,0,No,No
1195-OIYEJ,Yes,Male,0,No,No
1195-UQFHQ,,Male,0,No,No
1196-AMORA,Yes,Male,0,No,No
1197-BVMVG,No,Female,1,No,No
1200-TUZHR,No,Female,1,No,No
1202-KKGFU,No,Female,0,Yes,No
1205-WNWPJ,Yes,Female,0,No,No
1206-EHBDD,No,Female,0,Yes,No
1207-BLKSA,No,Female,0,Yes,Yes
1208-DNHLN,Yes,Male,0,Yes,Yes
1208-NBVFH,No,Male,0,Yes,Yes
1209-VFFOC,No,Male,0,Yes,Yes
1212-GLHMD,No,Male,0,No,No
1213-NGCUN,Yes,Female,0,No,No
1215-EXRMO,No,Male,0,Yes,No
1215-FIGMP,No,Male,0,No,No
1215-VFYVK,No,Female,0,No,No
1216-BGTSP,No,Male,0,No,No
1216-JWVUX,No,Male,0,Yes,Yes
1217-VASWC,No,Male,1,Yes,No
1218-VKFPE,Yes,Female,0,Yes,Yes
1219-NNDDO,No,Female,0,No,No
1221-GHZEP,No,Female,0,No,No
1222-KJNZD,No,Male,0,Yes,Yes
1222-LRYKO,No,Male,0,No,Yes
1223-UNPKS,No,Male,0,Yes,Yes
1226-IENZN,No,Male,1,No,No
1226-JZNKR,No,Female,0,Yes,Yes
1226-UDFZR,Yes,Female,0,No,No
1227-UDMZR,No,Female,0,Yes,No
1228-FZFRV,Yes,Male,0,Yes,Yes
1228-ZLNBX,No,Male,0,No,No
1229-RCALF,No,Female,0,Yes,No
1230-QAJDW,No,Male,0,No,No
1231-YNDEK,No,Male,0,No,No
1232-TPUYA,,Female,1,Yes,No
1235-GPKNS,,Female,0,No,Yes
1236-WFCDV,Yes,Male,1,No,No
1237-WIYYZ,No,Female,0,No,No
1240-HCBOH,No,Female,0,No,No
1240-KNSEZ,Yes,Male,0,No,No
1241-EZFMJ,No,Male,0,Yes,No
1241-FPMOF,No,Male,0,No,No
1245-HARPS,No,Female,0,Yes,No
1247-QBVSH,No,Female,0,Yes,Yes
1248-DYXUB,No,Male,0,Yes,Yes
1251-KRREG,Yes,Male,0,No,No
1251-STYSZ,No,Female,1,No,No
1254-IZEYF,Yes,Female,1,No,No
1257-SXUXQ,No,Male,0,Yes,Yes
1258-YMZNM,No,Female,1,No,No
1260-TTRXI,Yes,Male,0,No,No
1261-FWTTE,No,Male,1,No,No
1262-OPMFY,Yes,Female,0,Yes,No
1264-BYWMS,Yes,Male,0,No,No
1264-FUHCX,No,Female,0,Yes,No
1265-BCFEO,No,Female,0,Yes,No
1265-HVPZB,No,Male,0,Yes,No
1265-XTECC,Yes,Female,1,Yes,No
1265-ZFOSD,No,Female,0,Yes,No
1266-NZYUI,No,Female,0,Yes,Yes
1268-ASBGA,Yes,Female,1,Yes,No
1268-VSSGL,,Male,0,Yes,No
1269-FOYWN,No,Male,0,Yes,Yes
1270-XKUCC,No,Female,0,Yes,Yes
1271-SJBGZ,Yes,Male,1,No,No
1271-UODNO,No,Male,0,No,No
1272-ILHFG,No,Male,0,Yes,Yes
1273-MTETI,Yes,Female,1,No,No
1282-IHQAC,No,Male,1,No,No
1285-OKIPP,Yes,Male,0,No,No
1289-RKJJR,,Male,0,No,No
1291-CUOCY,No,Male,0,Yes,No
1293-BSEUN,No,Female,0,Yes,Yes
1293-HHSHJ,No,Female,0,No,No
1297-VQDRP,No,Male,1,Yes,Yes
1298-PHBTI,No,Male,0,Yes,Yes
1299-AURJA,No,Female,0,Yes,Yes
1301-LOPVR,No,Male,0,Yes,Yes
1302-TPUBN,No,Male,0,No,No
1302-UHBDD,No,Male,1,No,No
1303-SRDOK,No,Female,0,Yes,Yes
1304-BCCFO,No,Male,0,Yes,No
1304-NECVQ,Yes,Female,1,No,No
1304-SEGFY,No,Female,0,Yes,No
1306-RPWXZ,No,Female,0,No,Yes
1307-ATKGB,No,Male,0,No,No
1307-TVUFB,No,Male,1,No,No
1309-BXVOQ,Yes,Male,0,Yes,No
1309-XGFSN,No,Male,1,Yes,Yes
1310-QRITU,No,Female,0,No,No
1314-HQHAL,,Male,0,No,No
1319-YLZJG,No,Male,0,Yes,No
1320-GVNHT,No,Male,0,Yes,Yes
1320-HTRDR,Yes,Female,0,No,No
1320-REHCS,No,Male,1,No,No
1322-AGOQM,Yes,Male,0,No,No
1323-OOEPC,Yes,Female,0,Yes,No
1324-NLTJE,Yes,Female,1,No,No
1325-USMEC,No,Male,0,Yes,No
1328-EUZHC,No,Female,0,Yes,No
1329-VHWNP,No,Female,0,No,No
1333-PBMXB,No,Female,0,Yes,Yes
1334-FJSVR,Yes,Male,0,No,No
1334-PDUKM,No,Female,0,Yes,No
1335-HQMKX,No,Female,0,Yes,No
1335-MXCSE,No,Male,0,Yes,Yes
1335-NTIUC,No,Male,0,No,No
1336-EZFZY,No,Female,0,No,No
1337-BOZWO,No,Male,0,Yes,Yes
1338-CECEE,No,Male,0,Yes,Yes
1342-JPNKI,Yes,Male,0,No,No
1343-EHPYB,Yes,Male,0,Yes,No
1345-GKDZZ,No,Male,0,No,Yes
1345-ZUKID,No,Male,0,No,No
1346-PJWTK,No,Male,0,Yes,No
1346-UFHAX,No,Female,0,No,No
1347-KTTTA,No,Male,0,Yes,No
1349-WXNGG,Yes,Male,0,No,No
1352-HNSAW,No,Female,0,Yes,Yes
1352-VHKAJ,No,Male,0,Yes,Yes
1353-GHZOS,No,Male,0,Yes,No
1353-LJWEM,No,Male,0,No,No
1354-YZFNB,No,Male,0,Yes,Yes
1355-KUSBG,No,Female,0,Yes,Yes
1356-MKYSK,No,Male,0,No,No
1357-BIJKI,No,Male,0,Yes,No
1357-MVDOZ,No,Male,0,Yes,Yes
1360-JYXKQ,No,Female,1,Yes,No
1360-RCYRT,No,Male,0,Yes,Yes
1360-XFJMR,No,Female,0,Yes,No
1363-TXLSL,Yes,Male,1,Yes,No
1370-AQYEM,,Male,0,Yes,Yes
1370-GGAWX,No,Female,0,No,No
1371-DWPAZ,No,Female,0,Yes,Yes
1371-OJCEK,No,Female,0,No,No
1371-WEPDS,No,Male,1,Yes,No
1373-ORVIZ,Yes,Female,0,Yes,Yes
1374-DMZUI,Yes,Female,1,No,No
1376-HHBDV,No,Female,0,No,No
1379-FRVEB,No,Male,0,No,Yes
1383-EZRWL,Yes,Female,0,No,No
1384-RCUXW,No,Male,0,No,No
1385-TQOZW,No,Female,0,No,No
1386-ZIKUV,No,Male,0,No,No
1389-CXMLU,Yes,Male,1,No,No
1389-WNUIB,No,Female,0,Yes,Yes
1391-UBDAR,No,Male,0,No,No
1393-IMKZG,No,Female,0,No,No
1394-SUIUH,No,Female,1,Yes,No
1395-OFUWC,No,Male,0,Yes,Yes
1395-QOUWC,,Female,0,Yes,Yes
1395-WSWXR,No,Male,0,No,No
1396-QWFBJ,Yes,Female,0,Yes,Yes
1397-XKKWR,No,Male,0,No,No
1399-OUPJN,No,Female,0,Yes,Yes
1399-UBQIU,No,Male,0,No,No
1400-MMYXY,Yes,Male,1,Yes,No
1400-WIVLL,No,Male,0,Yes,No
1401-FTHFQ,No,Male,0,Yes,Yes
1402-PTHGN,No,Female,0,Yes,Yes
1403-GYAFU,No,Male,0,Yes,Yes
1403-LKLIK,No,Female,0,Yes,Yes
1406-PUQVY,No,Male,0,No,Yes
1407-DIGZV,No,Female,0,Yes,Yes
1409-PHXTF,No,Male,1,Yes,No
1410-RSCMR,No,Male,0,Yes,Yes
1414-YADCW,No,Male,0,Yes,No
1415-YFWLT,Yes,Female,1,No,No
1421-HCERK,No,Male,1,Yes,No
1422-DGUBX,No,Male,0,Yes,No
1423-BMPBQ,No,Female,0,Yes,Yes
1427-GOPMO,,Male,0,No,No
1427-VERSM,No,Female,0,Yes,No
1428-GTBJJ,Yes,Male,0,No,No
1428-IEDPR,No,Male,0,No,No
1428-QPOOL,,Female,0,Yes,Yes
1429-UYJSV,No,Female,0,No,No
1430-SFQSA,No,Male,0,No,No
1431-AIDJQ,No,Male,0,Yes,Yes
1431-CYWMH,No,Female,0,Yes,Yes
1432-FPAXX,Yes,Female,0,No,No
1436-ZMJAN,No,Female,0,Yes,No
1439-LCGVL,No,Female,0,Yes,No
1442-BQPVU,No,Female,0,No,No
1442-OKRJE,No,Male,0,Yes,Yes
1444-VVSGW,Yes,Male,0,Yes,No
1447-GIQMR,Yes,Male,0,Yes,No
1447-PJGGA,Yes,Female,0,No,No
1448-CYWKC,No,Female,0,Yes,Yes
1448-PWKYE,Yes,Male,0,Yes,Yes
1449-XQEMT,Yes,Male,0,No,No
1450-GALXR,Yes,Female,0,No,No
1450-SKCVI,Yes,Female,0,No,No
1452-KIOVK,No,Male,0,No,Yes
1452-UZOSF,No,Male,0,Yes,Yes
1452-VOQCH,No,Male,0,No,No
1452-XRSJV,No,Female,0,Yes,Yes
1453-RZFON,No,Female,0,No,Yes
1455-ESIQH,Yes,Male,0,No,No
1455-HFBXA,No,Male,0,Yes,No
1455-UGQVH,Yes,Male,0,Yes,No
1456-TWCGB,No,Male,0,No,No
1459-QNFQT,No,Male,0,Yes,Yes
1460-UZPRJ,No,Male,0,Yes,No
1465-LNTLJ,No,Male,1,Yes,No
1465-VINDH,Yes,Female,0,Yes,Yes
1465-WCZVT,No,Female,0,Yes,Yes
1468-DEFNC,No,Male,1,Yes,Yes
1469-LBJQJ,No,Female,0,Yes,No
1470-PSXNM,No,Male,0,Yes,Yes
1471-GIQKQ,No,Female,0,No,No
1472-TNCWL,No,Male,0,No,Yes
1474-JUWSM,No,Female,0,Yes,No
1475-VWVDO,No,Male,0,No,No
1478-VPOAD,No,Female,0,No,No
1480-BKXGA,No,Male,1,Yes,No
1480-IVEVR,No,Male,1,Yes,No
1481-ZUWZA,Yes,Male,0,No,No
1482-OXZSY,No,Male,0,No,No
1485-YDHMM,No,Male,0,Yes,Yes
1488-PBLJN,No,Female,0,Yes,Yes
1488-SYSFC,No,Male,0,Yes,Yes
1492-KGETH,No,Male,0,Yes,Yes
1492-QGCLU,No,Male,0,Yes,Yes
1493-AMTIE,Yes,Male,0,No,No
1494-EJZDW,No,Female,0,Yes,Yes
1496-GGSUK,Yes,Female,1,No,No
1498-DQNRX,No,Female,0,Yes,No
1498-NHTLT,No,Male,0,Yes,Yes
1501-SGHBW,Yes,Male,0,No,No
1502-XFCVR,Yes,Female,0,No,No
1506-YJTYT,No,Male,0,Yes,Yes
1508-DFXCU,No,Male,0,No,No
1513-XNPPH,Yes,Female,0,No,No
1518-OMDIK,No,Male,0,Yes,No
1518-VOWAV,Yes,Female,0,No,No
1522-VVDMG,Yes,Male,0,Yes,Yes
1525-LNLOJ,No,Male,0,Yes,Yes
1527-SXDPN,Yes,Male,0,Yes,Yes
1530-ZTDOZ,No,Female,0,Yes,No
1534-OULXE,No,Female,0,Yes,Yes
1535-VTJOQ,No,Female,0,No,No
1536-HBSWP,No,Female,0,No,No
1536-YHDOE,No,Male,0,Yes,Yes
1539-LNKHM,No,Female,0,No,No
1541-ETJZO,Yes,Male,0,No,No
1543-LLLFT,No,Male,1,Yes,No
1544-JJMYL,No,Male,0,No,No
1545-ACTAS,No,Female,0,Yes,Yes
1545-JFUML,No,Male,0,Yes,No
1548-ARAGG,No,Female,0,Yes,Yes
1548-FEHVL,No,Male,0,Yes,No
1550-EENBN,No,Female,0,No,No
1550-LOAHA,Yes,Female,0,Yes,No
1552-AAGRX,No,Female,0,No,No
1552-CZCLL,No,Female,0,Yes,Yes
1552-TKMXS,No,Female,0,Yes,No
1555-DJEQW,Yes,Female,0,Yes,Yes
1555-HAPSU,No,Female,0,Yes,Yes
1557-EMYVT,No,Female,0,No,No
1559-DTODC,No,Male,0,No,No
1561-BWHIN,No,Male,0,Yes,Yes
1563-IWQEX,No,Female,0,No,No
1564-HJUVY,No,Male,0,No,No
1564-NTYXF,Yes,Female,1,No,No
1565-RHDJD,Yes,Female,0,No,Yes
1567-DSCIC,Yes,Male,0,No,No
1568-BEKZM,No,Male,1,Yes,No
1568-LJSZU,No,Male,0,Yes,Yes
1569-TTNYJ,Yes,Male,0,Yes,No
1571-SAVHK,Yes,Male,0,No,No
1573-LGXBA,No,Male,0,Yes,Yes
1574-DYCWE,No,Female,0,Yes,Yes
1575-KRZZE,No,Female,0,No,No
1576-PFZIW,No,Male,1,Yes,No
1577-HKTFG,Yes,Female,0,Yes,No
1579-KLYDT,Yes,Male,0,No,No
1580-BMCMR,No,Male,1,No,No
1582-RAFML,Yes,Male,0,No,No
1583-IHQZE,Yes,Male,0,No,No
1585-MQSSU,Yes,Male,0,No,No
1587-FKLZB,Yes,Male,1,Yes,Yes
1589-AGTLK,Yes,Male,0,No,No
1591-MQJTP,No,Male,1,Yes,No
1591-NFNLQ,Yes,Male,0,No,No
1591-XWLGB,No,Female,0,Yes,No
1596-BBVTG,Yes,Male,0,No,No
1596-OQSPS,No,Female,0,No,No
1597-FZREH,Yes,Female,0,No,No
1597-LHYNC,Yes,Female,1,No,No
1599-EAHXY,No,Male,0,Yes,Yes
1599-MMYRQ,No,Male,0,Yes,Yes
1600-DILPE,No,Female,0,No,No
1602-IJQQE,Yes,Female,0,No,No
1608-GMEWB,No,Male,1,No,No
1612-EOHDH,Yes,Female,0,No,No
1614-JBEBI,No,Female,0,No,No
1618-CFHME,Yes,Female,0,No,No
1619-YWUBB,No,Female,0,Yes,No
1621-YNCJH,No,Female,0,Yes,No
1622-HSHSF,No,Female,0,No,No
1623-NLDOT,Yes,Female,0,Yes,No
1624-NALOJ,Yes,Male,1,No,No
1624-WOIWJ,Yes,Female,0,No,No
1625-JAIIY,Yes,Female,0,Yes,Yes
1626-ERCMM,Yes,Male,1,Yes,No
1627-AFWVJ,No,Female,0,No,No
1628-BIZYP,No,Male,0,No,No
1629-DQQVB,No,Female,0,No,No
1635-FJFCC,No,Female,0,No,No
1635-HDGFT,No,Female,0,No,Yes
1635-NZATJ,No,Male,1,Yes,No
1636-NTNCO,No,Male,1,No,No
1640-PLFMP,No,Female,0,No,No
1641-BYBTK,No,Male,0,No,Yes
1641-RQDAY,No,Female,1,Yes,Yes
1642-HMARX,No,Female,0,Yes,No
1644-IRKSF,Yes,Female,0,Yes,Yes
1645-EFCGT,,Male,0,Yes,Yes
1656-DRSMG,No,Female,0,No,No
1657-DYMBM,No,Male,0,Yes,No
1658-BYGOY,Yes,Male,1,No,No
1658-TJVOA,No,Female,1,No,No
1658-XUHBX,No,Female,1,Yes,Yes
1660-HSOOQ,Yes,Male,0,No,No
1661-CZBAU,No,Male,0,No,No
1663-MHLHE,No,Male,0,No,No
1666-JXLKU,No,Female,0,No,No
1666-JZPZT,No,Male,0,No,No
1670-SVOWZ,Yes,Female,0,Yes,Yes
1676-BZZYV,,Male,0,Yes,Yes
1676-MQAOA,No,Male,0,No,No
1678-FYZOW,Yes,Female,0,No,No
1679-JRFBR,No,Female,0,Yes,Yes
1680-VDCWW,No,Male,0,Yes,No
1682-VCOIO,No,Male,0,No,No
1684-FLBGS,No,Female,0,Yes,Yes
1685-BQULA,No,Female,0,No,No
1685-VAYJF,No,Male,0,No,No
1686-STUHN,No,Male,0,No,No
1689-MRZQR,Yes,Male,0,Yes,Yes
1689-YQBYY,No,Female,0,No,Yes
1696-HXOWK,No,Female,0,Yes,No
1696-MZVAU,No,Male,0,Yes,Yes
1697-BCSHV,No,Female,0,Yes,Yes
1697-LYYYX,No,Female,0,Yes,Yes
1697-NVVGY,No,Male,1,Yes,No
1698-XFZCI,No,Male,0,No,No
1699-HPSBG,Yes,Male,0,No,No
1699-TLDLZ,No,Female,0,Yes,Yes
1699-UOTXU,No,Male,0,No,No
1702-CCFNJ,No,Male,0,Yes,No
1703-MGIAB,No,Female,0,No,No
1704-NRWYE,Yes,Female,1,No,No
1705-GUHPV,No,Female,0,No,No
1707-HABPF,No,Female,1,No,No
1708-PBBOA,No,Female,0,No,No
1709-EJDOX,No,Female,0,Yes,Yes
1710-RCXUS,No,Male,0,Yes,No
1716-LSAMB,No,Male,0,Yes,Yes
1722-LDZJS,No,Male,0,Yes,Yes
1723-HKXJQ,Yes,Male,0,No,No
1724-BQUHA,Yes,Male,1,No,No
1724-IQWNM,No,Male,0,No,Yes
1725-IQNIY,Yes,Male,0,Yes,No
1725-MIMXW,Yes,Male,0,No,Yes
1728-BQDMA,No,Female,0,No,No
1728-CXQBE,No,Male,1,Yes,No
1729-VLAZJ,No,Female,0,No,Yes
1730-VFMWO,No,Female,0,Yes,No
1730-ZMAME,No,Female,1,No,No
1731-TVIUK,Yes,Female,0,No,No
1732-FEKLD,No,Female,0,No,No
1732-VHUBQ,Yes,Female,1,Yes,Yes
1734-ZMNTZ,No,Female,0,Yes,Yes
1735-XMJVH,No,Male,0,Yes,Yes
1736-FCXMC,,Male,0,No,No
1740-CSDJP,Yes,Male,0,No,No
1741-WTPON,No,Male,0,Yes,Yes
1744-JHKYS,No,Female,0,Yes,No
1746-TGTWV,No,Male,0,Yes,No
1750-CSKKM,Yes,Male,0,No,Yes
1751-NCDLI,No,Male,1,Yes,No
1752-OZXFY,No,Male,0,Yes,No
1754-GKYPY,No,Male,1,Yes,No
1755-FZQEC,No,Male,0,No,No
1755-RMCXH,No,Male,0,Yes,Yes
1757-TCATG,No,Male,0,Yes,Yes
1760-CAZHT,No,Male,0,No,Yes
1761-AEZZR,Yes,Male,0,No,No
1763-KUAAW,No,Female,1,No,No
1763-WQFUK,No,Male,0,No,No
1764-VUUMT,No,Male,0,No,Yes
1766-GKNMI,No,Male,0,No,No
1766-UMRDB,,Male,1,No,No
1767-CJKBA,No,Male,0,No,No
1767-TGTKO,No,Female,0,Yes,Yes
1768-HNVGJ,No,Female,1,No,No
1768-ZAIFU,Yes,Female,1,No,No
1769-GRUIK,No,Female,0,No,No
1771-OADNZ,Yes,Male,1,Yes,No
1775-KWJKQ,No,Male,0,Yes,Yes
1776-SPBWV,No,Female,0,Yes,Yes
1777-JYQPJ,No,Male,0,No,No
1779-PWPMG,No,Female,1,Yes,No
1784-BXEFA,No,Female,0,No,No
1784-EZDKJ,No,Male,0,Yes,No
1785-BPHTP,No,Male,0,Yes,Yes
1790-NESIO,No,Female,0,No,No
1791-PQHBB,No,Female,0,No,Yes
1792-UXAFY,Yes,Female,1,No,No
1794-HBQTJ,Yes,Female,0,No,No
1794-SWWKL,No,Male,0,Yes,Yes
1796-JANOW,No,Female,0,No,No
1803-BGNBD,No,Female,0,No,No
